id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
378,2018-01-26 03:33:26.033164,,,,,,f,,131,171,99,139,3,2018-01-26 03:33:26.036989,received
532,2018-01-26 07:06:19.56931,,,,,,f,,195,211,139,203,3,2018-01-26 07:06:19.594241,received
391,2018-01-26 03:59:19.982396,,,,,,f,,137,185,113,145,1,2018-01-26 03:59:20.007079,received
392,2018-01-26 03:59:20.002888,,,,,,f,,137,185,113,145,1,2018-01-26 03:59:20.00711,received
533,2018-01-26 07:06:19.589514,,,,,,f,,195,211,139,203,3,2018-01-26 07:06:19.594288,received
407,2018-01-26 04:01:30.316426,,,,,,f,,144,190,118,152,6,2018-01-26 04:01:30.341424,received
408,2018-01-26 04:01:30.336855,,,,,,f,,144,190,118,152,6,2018-01-26 04:01:30.341463,received
686,2018-01-26 14:38:09.29813,,,,,,f,,262,309,237,270,8,2018-01-26 14:38:09.319862,received
415,2018-01-26 04:06:50.917484,,,,,,f,,131,171,99,139,3,,pending
554,2018-01-26 07:21:08.232597,,,,,,f,,204,260,188,212,4,2018-01-26 07:21:08.254569,received
414,2018-01-26 04:06:50.892882,,,,,,f,,147,171,99,155,3,2018-01-26 04:06:50.924981,received
416,2018-01-26 04:06:50.919249,,,,,,f,,147,171,99,155,3,2018-01-26 04:06:50.925014,received
555,2018-01-26 07:21:08.2506,,,,,,f,,204,260,188,212,4,2018-01-26 07:21:08.254601,received
565,2018-01-26 10:32:12.89452,,,,,,f,,209,265,193,217,1,2018-01-26 10:32:12.898442,received
439,2018-01-26 04:21:53.361675,,,,,,f,,139,187,115,147,3,,pending
437,2018-01-26 04:21:53.328606,,,,,,f,,155,187,115,163,3,2018-01-26 04:21:53.36996,received
438,2018-01-26 04:21:53.359583,,,,,,f,,155,187,115,163,3,2018-01-26 04:21:53.370015,received
687,2018-01-26 14:38:09.315951,,,,,,f,,262,309,237,270,8,2018-01-26 14:38:09.319897,received
460,2018-01-26 04:34:00.555429,,,,,,f,,165,207,135,173,7,2018-01-26 04:34:00.581829,received
461,2018-01-26 04:34:00.576792,,,,,,f,,165,207,135,173,7,2018-01-26 04:34:00.581866,received
570,2018-01-26 10:34:18.326074,,,,,,f,,212,268,196,220,4,2018-01-26 10:34:18.348635,received
571,2018-01-26 10:34:18.34467,,,,,,f,,212,268,196,220,4,2018-01-26 10:34:18.348667,received
688,2018-01-26 14:38:37.639035,,,,,,f,,263,295,223,271,7,2018-01-26 14:38:37.664788,received
574,2018-01-26 10:34:46.708649,,,,,,f,,214,248,176,222,8,2018-01-26 10:34:46.733242,received
575,2018-01-26 10:34:46.728986,,,,,,f,,214,248,176,222,8,2018-01-26 10:34:46.733291,received
689,2018-01-26 14:38:37.660939,,,,,,f,,263,295,223,271,7,2018-01-26 14:38:37.66482,received
590,2018-01-26 10:42:47.800147,,,,,,f,,220,252,180,228,4,2018-01-26 10:42:47.833728,received
591,2018-01-26 10:42:47.828427,,,,,,f,,220,252,180,228,4,2018-01-26 10:42:47.833791,received
690,2018-01-26 14:39:06.807344,,,,,,f,,264,293,221,272,5,2018-01-26 14:39:06.840924,received
602,2018-01-26 11:06:54.078075,,,,,,f,,226,274,202,234,2,2018-01-26 11:06:54.09688,received
603,2018-01-26 11:06:54.093433,,,,,,f,,226,274,202,234,2,2018-01-26 11:06:54.096912,received
691,2018-01-26 14:39:06.837025,,,,,,f,,264,293,221,272,5,2018-01-26 14:39:06.840956,received
613,2018-01-26 11:09:46.225542,,,,,,f,,208,279,207,216,5,,pending
