id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
1,2018-01-26 11:26:06.683343,,,,,,f,,3FIJLY1B6VXSQ0446FWYLBHOVP0FPH,AssignmentAccepted
2,2018-01-26 12:10:45.49933,,,,,,f,,3FIJLY1B6VXSQ0446FWYLBHOVP0FPH,AssignmentReturned
3,2018-01-26 12:10:59.516102,,,,,,f,,3FIJLY1B6VXSQ0446FWYLBHOVP0FPH,AssignmentAccepted
4,2018-01-26 12:16:49.435855,,,,,,f,,3FIJLY1B6VXSQ0446FWYLBHOVP0FPH,AssignmentSubmitted
5,2018-01-26 12:17:11.004152,,,,,,f,,3Z7ISHFUH1ODPPWNLAOU2H2GIKV8ZF,AssignmentAccepted
6,2018-01-26 13:17:11.99515,,,,,,f,,3Z7ISHFUH1ODPPWNLAOU2H2GIKV8ZF,AssignmentAbandoned
7,2018-01-26 13:17:39.870322,,,,,,f,,3Z7ISHFUH1ODPPWNLAOU2H2GIKV8ZF,AssignmentAccepted
8,2018-01-26 13:33:08.785125,,,,,,f,,3Z7ISHFUH1ODPPWNLAOU2H2GIKV8ZF,AssignmentSubmitted
9,2018-01-26 13:33:22.922942,,,,,,f,,3C8HJ7UOP8NSAEYRFBYD7Z3B2PNMZK,AssignmentAccepted
10,2018-01-26 14:33:24.328704,,,,,,f,,3C8HJ7UOP8NSAEYRFBYD7Z3B2PNMZK,AssignmentAccepted
11,2018-01-26 14:45:40.41779,,,,,,f,,3C8HJ7UOP8NSAEYRFBYD7Z3B2PNMZK,AssignmentSubmitted
12,2018-01-26 14:45:54.189475,,,,,,f,,3R8YZBNQ9IB0BJQDO9DBXOUH2X9Q7L,AssignmentAccepted
13,2018-01-26 14:49:15.237418,,,,,,f,,3R8YZBNQ9IB0BJQDO9DBXOUH2X9Q7L,AssignmentSubmitted
14,2018-01-26 14:49:23.957819,,,,,,f,,3K9FOBBF2ICEN72NCBM4CZHDS6RLN2,AssignmentAccepted
15,2018-01-26 15:24:45.140404,,,,,,f,,3K9FOBBF2ICEN72NCBM4CZHDS6RLN2,AssignmentSubmitted
16,2018-01-26 15:25:09.309892,,,,,,f,,3LOZAJ85YE6DYFUJ4BR8V592OLCX2D,AssignmentAccepted
17,2018-01-26 15:28:15.81273,,,,,,f,,3LOZAJ85YE6DYFUJ4BR8V592OLCX2D,AssignmentReturned
18,2018-01-26 15:28:47.616735,,,,,,f,,3OCHAWUVGPD8FVY9THXCV1VW5L0KXO,AssignmentAccepted
19,2018-01-26 16:25:21.836482,,,,,,f,,3OCHAWUVGPD8FVY9THXCV1VW5L0KXO,AssignmentReturned
20,2018-01-26 16:25:48.517715,,,,,,f,,3OCHAWUVGPD8FVY9THXCV1VW5L0KXO,AssignmentAccepted
21,2018-01-26 16:57:32.384232,,,,,,f,,3OCHAWUVGPD8FVY9THXCV1VW5L0KXO,AssignmentSubmitted
22,2018-01-26 16:57:47.69993,,,,,,f,,3I33IC7ZWGV122MQT1ZUBXY4N0I2AT,AssignmentAccepted
23,2018-01-26 17:23:05.272554,,,,,,f,,3I33IC7ZWGV122MQT1ZUBXY4N0I2AT,AssignmentSubmitted
24,2018-01-26 17:23:14.003184,,,,,,f,,33OOO72IVIEJFGD1WUFHIFXINGGCTX,AssignmentAccepted
25,2018-01-26 18:16:15.338365,,,,,,f,,33OOO72IVIEJFGD1WUFHIFXINGGCTX,AssignmentReturned
26,2018-01-26 18:16:48.570341,,,,,,f,,3Q8GYXHFEQVHUE2BVYXJFZR47DX5C2,AssignmentAccepted
27,2018-01-26 18:36:52.062951,,,,,,f,,3Q8GYXHFEQVHUE2BVYXJFZR47DX5C2,AssignmentSubmitted
28,2018-01-26 18:37:05.192225,,,,,,f,,3OSWBBLG1FQ01PSZ10BPRO06LCJXD4,AssignmentAccepted
29,2018-01-26 19:16:27.400163,,,,,,f,,3OSWBBLG1FQ01PSZ10BPRO06LCJXD4,AssignmentSubmitted
30,2018-01-26 19:16:34.343805,,,,,,f,,3L0KT67Y8F9V3J1R3MSG51TFOLVYSD,AssignmentAccepted
31,2018-01-26 20:15:02.56262,,,,,,f,,3L0KT67Y8F9V3J1R3MSG51TFOLVYSD,AssignmentSubmitted
32,2018-01-26 20:15:07.193862,,,,,,f,,352YTHGROW6QF39R3LSALYI6K9J4HH,AssignmentAccepted
33,2018-01-26 20:23:40.328432,,,,,,f,,352YTHGROW6QF39R3LSALYI6K9J4HH,AssignmentSubmitted
34,2018-01-26 20:23:49.791869,,,,,,f,,33IZTU6J82U63EBHYQ6EMNM6MF4XS9,AssignmentAccepted
35,2018-01-26 21:23:51.790988,,,,,,f,,33IZTU6J82U63EBHYQ6EMNM6MF4XS9,AssignmentAbandoned
36,2018-01-26 21:25:06.079241,,,,,,f,,3BDCF01OGYN8Z661JDVFTFFKWRTYL5,AssignmentAccepted
37,2018-01-26 22:14:44.122685,,,,,,f,,3BDCF01OGYN8Z661JDVFTFFKWRTYL5,AssignmentSubmitted
38,2018-01-26 22:14:49.995608,,,,,,f,,3WAKVUDHUX9S3CXU5IXG7PR65KMU75,AssignmentAccepted
39,2018-01-26 22:40:31.039698,,,,,,f,,3WAKVUDHUX9S3CXU5IXG7PR65KMU75,AssignmentSubmitted
40,2018-01-26 22:40:42.440949,,,,,,f,,3PPTZCWALRDJVTWJ745UO8NGCS1ZQ5,AssignmentAccepted
41,2018-01-26 23:40:47.550677,,,,,,f,,3PPTZCWALRDJVTWJ745UO8NGCS1ZQ5,AssignmentAbandoned
42,2018-01-26 23:41:27.475482,,,,,,f,,37Q970SNZF1YDDQORXL7REI5H1S1SQ,AssignmentAccepted
43,2018-01-27 00:33:57.642758,,,,,,f,,37Q970SNZF1YDDQORXL7REI5H1S1SQ,AssignmentSubmitted
44,2018-01-27 00:34:08.203691,,,,,,f,,3NL0RFNU0GGHHTAZ96V7YQYYCS34K5,AssignmentAccepted
45,2018-01-27 00:48:09.048368,,,,,,f,,3NL0RFNU0GGHHTAZ96V7YQYYCS34K5,AssignmentSubmitted
46,2018-01-27 00:48:17.89241,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZVW2A1M,AssignmentAccepted
47,2018-01-27 01:46:21.614406,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZVW2A1M,AssignmentReturned
48,2018-01-27 01:46:37.79759,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZVW2A1M,AssignmentAccepted
49,2018-01-27 02:08:47.55827,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZVW2A1M,AssignmentSubmitted
50,2018-01-27 02:09:00.511163,,,,,,f,,3OVR4I9USQC3SW8UMBF4UCA7BY24Q4,AssignmentAccepted
51,2018-01-27 03:09:11.923735,,,,,,f,,3OVR4I9USQC3SW8UMBF4UCA7BY24Q4,AssignmentAbandoned
52,2018-01-27 03:09:58.606908,,,,,,f,,3H7Z272LX80EQSE0SQZWGOM8SODPLT,AssignmentAccepted
53,2018-01-27 03:19:00.162689,,,,,,f,,3H7Z272LX80EQSE0SQZWGOM8SODPLT,AssignmentSubmitted
54,2018-01-27 03:19:17.153858,,,,,,f,,3U4J9857OF4D7DOO5RGL2ZZIG0UB7M,AssignmentAccepted
55,2018-01-27 03:26:10.780344,,,,,,f,,3U4J9857OF4D7DOO5RGL2ZZIG0UB7M,AssignmentSubmitted
56,2018-01-27 03:26:50.907386,,,,,,f,,34HJIJKLP6PVX44B8A9E0Z9FSQKV4S,AssignmentAccepted
57,2018-01-27 03:38:48.702466,,,,,,f,,34HJIJKLP6PVX44B8A9E0Z9FSQKV4S,AssignmentSubmitted
58,2018-01-27 03:38:58.079851,,,,,,f,,3ZPBJO59KQU3FZSKWWT3O2CCXO3HD2,AssignmentAccepted
59,2018-01-27 04:16:38.26574,,,,,,f,,3ZPBJO59KQU3FZSKWWT3O2CCXO3HD2,AssignmentReturned
60,2018-01-27 04:17:50.771062,,,,,,f,,3WYGZ5XF3X80JECAZ7RPWTE4Q8ISKC,AssignmentAccepted
61,2018-01-27 04:27:38.926074,,,,,,f,,3WYGZ5XF3X80JECAZ7RPWTE4Q8ISKC,AssignmentReturned
62,2018-01-27 04:28:03.958228,,,,,,f,,3WYGZ5XF3X80JECAZ7RPWTE4Q8ISKC,AssignmentAccepted
63,2018-01-27 04:42:24.189001,,,,,,f,,3WYGZ5XF3X80JECAZ7RPWTE4Q8ISKC,AssignmentSubmitted
64,2018-01-27 04:42:36.09506,,,,,,f,,3QECW5O0KIUYGV4MHKS949R8V135TV,AssignmentAccepted
