id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
131,2018-01-30 05:31:41.052528,,,,,,f,,35USIKEBNS9W4MZGP7G2NGZG3L6N6L,AssignmentAccepted
132,2018-01-30 05:37:43.322304,,,,,,f,,35USIKEBNS9W4MZGP7G2NGZG3L6N6L,AssignmentSubmitted
133,2018-01-30 05:38:07.294678,,,,,,f,,32XVDSJFP0Q243VFQ4PZKOT4IQUM23,AssignmentAccepted
134,2018-01-30 05:49:16.826128,,,,,,f,,32XVDSJFP0Q243VFQ4PZKOT4IQUM23,AssignmentReturned
135,2018-01-30 05:49:49.565357,,,,,,f,,3ZSANO2JCG0P3SKWYW0SGGMZJJIFST,AssignmentAccepted
136,2018-01-30 06:49:58.939707,,,,,,f,,3ZSANO2JCG0P3SKWYW0SGGMZJJIFST,AssignmentAbandoned
137,2018-01-30 06:50:38.4239,,,,,,f,,3RANCT1ZVGAF5O0KIZ9WCRD2PIFBUR,AssignmentAccepted
138,2018-01-30 07:50:52.362739,,,,,,f,,3RANCT1ZVGAF5O0KIZ9WCRD2PIFBUR,AssignmentAbandoned
139,2018-01-30 07:51:42.905629,,,,,,f,,3D3VGR7TA18IM14QZCZLPXS6UR13RR,AssignmentAccepted
140,2018-01-30 08:23:47.437692,,,,,,f,,3D3VGR7TA18IM14QZCZLPXS6UR13RR,AssignmentSubmitted
141,2018-01-30 08:24:06.736457,,,,,,f,,3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,AssignmentAccepted
142,2018-01-30 08:24:18.859403,,,,,,f,,3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,AssignmentReturned
143,2018-01-30 08:24:42.632584,,,,,,f,,3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,AssignmentAccepted
144,2018-01-30 08:35:24.239472,,,,,,f,,3K5TEWLKGW4P5B3QTZBIU0JYYFCIV0,AssignmentSubmitted
145,2018-01-30 08:36:31.209674,,,,,,f,,3C8HJ7UOP8NSAEYRFBYD7Z3B3Z2MZK,AssignmentAccepted
146,2018-01-30 08:42:55.829132,,,,,,f,,3C8HJ7UOP8NSAEYRFBYD7Z3B3Z2MZK,AssignmentSubmitted
147,2018-01-30 08:43:02.687016,,,,,,f,,33JKGHPFYDNYTPK8CNNJCCW2TLUNM4,AssignmentAccepted
148,2018-01-30 08:43:14.371292,,,,,,f,,33JKGHPFYDNYTPK8CNNJCCW2TLUNM4,AssignmentReturned
149,2018-01-30 08:44:34.060383,,,,,,f,,3LEIZ60CDKSD3UFXQ2U82DXR30W9Z9,AssignmentAccepted
150,2018-01-30 08:46:22.098336,,,,,,f,,3LEIZ60CDKSD3UFXQ2U82DXR30W9Z9,AssignmentReturned
151,2018-01-30 08:46:48.043991,,,,,,f,,3U8YCDAGXQ9MT8QT3AS2I9KUVTH0QU,AssignmentAccepted
152,2018-01-30 09:12:16.904761,,,,,,f,,3U8YCDAGXQ9MT8QT3AS2I9KUVTH0QU,AssignmentSubmitted
153,2018-01-30 09:12:24.100946,,,,,,f,,3BEFOD78W7MC7HA2UI8ND3Q2240M49,AssignmentAccepted
154,2018-01-30 09:20:05.859699,,,,,,f,,3BEFOD78W7MC7HA2UI8ND3Q2240M49,AssignmentSubmitted
155,2018-01-30 09:20:16.459028,,,,,,f,,39N5ACM9HFGJPQDR3TW6BFVDT1P9PO,AssignmentAccepted
156,2018-01-30 09:36:58.197721,,,,,,f,,39N5ACM9HFGJPQDR3TW6BFVDT1P9PO,AssignmentSubmitted
