id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
192,2018-01-19 15:31:25.55865,,,,,,f,,67,114,59,75,2,2018-01-19 15:31:25.592985,received
193,2018-01-19 15:31:25.585677,,,,,,f,,67,114,59,75,2,2018-01-19 15:31:25.593033,received
231,2018-01-19 16:55:20.486765,,,,,,f,,84,107,51,92,3,2018-01-19 16:55:20.509837,received
232,2018-01-19 16:55:20.505749,,,,,,f,,84,107,51,92,3,2018-01-19 16:55:20.509867,received
242,2018-01-19 16:58:39.154406,,,,,,f,,88,112,56,96,8,2018-01-19 16:58:39.192158,received
243,2018-01-19 16:58:39.185614,,,,,,f,,88,112,56,96,8,2018-01-19 16:58:39.192213,received
250,2018-01-19 17:07:21.332722,,,,,,f,,91,98,42,99,2,2018-01-19 17:07:21.364049,received
251,2018-01-19 17:07:21.359153,,,,,,f,,91,98,42,99,2,2018-01-19 17:07:21.364094,received
256,2018-01-19 17:09:43.346116,,,,,,f,,69,124,69,77,4,,pending
255,2018-01-19 17:09:43.2872,,,,,,f,,93,124,69,101,4,2018-01-19 17:09:43.36047,received
257,2018-01-19 17:09:43.354076,,,,,,f,,93,124,69,101,4,2018-01-19 17:09:43.360529,received
260,2018-01-19 17:10:17.178191,,,,,,f,,87,118,63,95,5,,pending
261,2018-01-19 17:10:17.180007,,,,,,f,,71,118,63,79,5,,pending
262,2018-01-19 17:10:17.181807,,,,,,f,,81,118,63,89,5,,pending
258,2018-01-19 17:10:17.138345,,,,,,f,,94,118,63,102,5,2018-01-19 17:10:17.188529,received
259,2018-01-19 17:10:17.17589,,,,,,f,,94,118,63,102,5,2018-01-19 17:10:17.188586,received
272,2018-01-19 18:26:07.601522,,,,,,f,,98,137,82,106,1,2018-01-19 18:26:07.745868,received
273,2018-01-19 18:26:07.72753,,,,,,f,,98,137,82,106,1,2018-01-19 18:26:07.745929,received
274,2018-01-19 18:28:58.002042,,,,,,f,,99,138,83,107,2,2018-01-19 18:28:58.031163,received
275,2018-01-19 18:28:58.026255,,,,,,f,,99,138,83,107,2,2018-01-19 18:28:58.031212,received
284,2018-01-19 18:34:15.148512,,,,,,f,,104,134,79,112,5,2018-01-19 18:34:15.177728,received
285,2018-01-19 18:34:15.172698,,,,,,f,,104,134,79,112,5,2018-01-19 18:34:15.177775,received
294,2018-01-19 19:48:27.260608,,,,,,f,,108,131,76,116,3,2018-01-19 19:48:27.289177,received
295,2018-01-19 19:48:27.285017,,,,,,f,,108,131,76,116,3,2018-01-19 19:48:27.289208,received
310,2018-01-19 19:55:11.008355,,,,,,f,,98,137,82,106,1,,pending
311,2018-01-19 19:55:11.009929,,,,,,f,,106,137,82,114,1,,pending
308,2018-01-19 19:55:10.985668,,,,,,f,,114,137,82,122,1,2018-01-19 19:55:11.014315,received
309,2018-01-19 19:55:11.00669,,,,,,f,,114,137,82,122,1,2018-01-19 19:55:11.014346,received
